cell,invariant,before,after,residual,scaled_residual
22,mom_x,4.433413989239158915393e-07,4.433413989239158915393e-07,0.000000000000000000000e+00,0.00000000000000000e+00
22,mom_y,-4.393247916987577927230e-10,-4.393247916987577927230e-10,0.000000000000000000000e+00,0.00000000000000000e+00
22,mom_z,-1.631543635924267595864e-14,-1.631543635924267595864e-14,0.000000000000000000000e+00,0.00000000000000000e+00
22,energy,1.965517890060876807332e-05,1.965517890060876807332e-05,0.000000000000000000000e+00,0.00000000000000000e+00
22,mass_d,1.999793840914995870764e-12,1.999793840914995870764e-12,0.000000000000000000000e+00,0.00000000000000000e+00
22,mass_T,1.800000000000000045602e-05,1.800000000000000045602e-05,0.000000000000000000000e+00,0.00000000000000000e+00
25,mass,5.000000000000000104613e-09,5.000000000000000104613e-09,0.000000000000000000000e+00,0.00000000000000000e+00
25,mom_x,4.458649998992372013204e-07,4.458649998992372013204e-07,0.000000000000000000000e+00,0.00000000000000000e+00
25,mom_y,4.252371765879626239700e-11,4.252371765879626239700e-11,0.000000000000000000000e+00,0.00000000000000000e+00
25,mom_z,-1.995065744512501582994e-14,-1.995065744512501582994e-14,0.000000000000000000000e+00,0.00000000000000000e+00
25,energy,1.987955999434139889369e-05,1.987955999434139889369e-05,0.000000000000000000000e+00,0.00000000000000000e+00
25,mass_d,1.024888386595655680616e-12,1.024888386595655680616e-12,0.000000000000000000000e+00,0.00000000000000000e+00
25,mass_T,1.800000000000000045602e-05,1.800000000000000045602e-05,0.000000000000000000000e+00,0.00000000000000000e+00
27,mass,5.000000000000000104613e-09,5.000000000000000104613e-09,0.000000000000000000000e+00,0.00000000000000000e+00
27,mom_x,4.430931567630988570530e-07,4.430931567630988570530e-07,0.000000000000000000000e+00,0.00000000000000000e+00
27,mom_y,-2.042058782928222182793e-10,-2.042058782928222182793e-10,0.000000000000000000000e+00,0.00000000000000000e+00
27,mom_z,4.307786804567773167005e-14,4.307786804567773167005e-14,0.000000000000000000000e+00,0.00000000000000000e+00
27,energy,1.963315872703307008677e-05,1.963315872703307008677e-05,0.000000000000000000000e+00,0.00000000000000000e+00
27,mass_d,1.549534316524137378502e-12,1.549534316524137378502e-12,0.000000000000000000000e+00,0.00000000000000000e+00
27,mass_T,1.800000000000000045602e-05,1.800000000000000045602e-05,0.000000000000000000000e+00,0.00000000000000000e+00
29,mass,5.000000000000000104613e-09,5.000000000000000104613e-09,0.000000000000000000000e+00,0.00000000000000000e+00
29,mom_x,4.317958358429782743967e-07,4.317958358429782743967e-07,0.000000000000000000000e+00,0.00000000000000000e+00
29,mom_y,-3.553168712634282585011e-10,-3.553168712634282585011e-10,0.000000000000000000000e+00,0.00000000000000000e+00
29,mom_z,6.452935439453415954488e-14,6.452935439453415954488e-14,0.000000000000000000000e+00,0.00000000000000000e+00
29,energy,1.864477761878083277134e-05,1.864477761878083277134e-05,0.000000000000000000000e+00,0.00000000000000000e+00
29,mass_d,1.397936880029288025060e-12,1.397936880029288025060e-12,0.000000000000000000000e+00,0.00000000000000000e+00
29,mass_T,1.800000000000000045602e-05,1.800000000000000045602e-05,0.000000000000000000000e+00,0.00000000000000000e+00
30,mass,1.000000000000000020923e-08,1.000000000000000020923e-08,0.000000000000000000000e+00,0.00000000000000000e+00
30,mom_x,8.101530366652403936198e-07,8.101530366652403936198e-07,0.000000000000000000000e+00,0.00000000000000000e+00
30,mom_y,-9.189907463740650335085e-10,-9.189907463740650335085e-10,0.000000000000000000000e+00,0.00000000000000000e+00
30,mom_z,1.236866902589904605489e-13,1.236866902589904605489e-13,0.000000000000000000000e+00,0.00000000000000000e+00
30,energy,3.283978580671473041647e-05,3.283978580671473041647e-05,0.000000000000000000000e+00,0.00000000000000000e+00
30,mass_d,2.754508339136608338560e-12,2.754508339136608338560e-12,0.000000000000000000000e+00,0.00000000000000000e+00
30,mass_T,3.600000000000000091203e-05,3.600000000000000091203e-05,0.000000000000000000000e+00,0.00000000000000000e+00
31,mass,5.000000000000000104613e-09,5.000000000000000104613e-09,0.000000000000000000000e+00,0.00000000000000000e+00
31,mom_x,3.774715392817381157579e-07,3.774715392817381157579e-07,0.000000000000000000000e+00,0.00000000000000000e+00
31,mom_y,-3.007363352581418185892e-10,-3.007363352581418185892e-10,0.000000000000000000000e+00,0.00000000000000000e+00
31,mom_z,4.858514505951288266770e-15,4.858514505951288266770e-15,0.000000000000000000000e+00,0.00000000000000000e+00
31,energy,1.424848969130571368848e-05,1.424848969130571368848e-05,0.000000000000000000000e+00,0.00000000000000000e+00
31,mass_d,7.384907797204909076157e-13,7.384907797204909076157e-13,0.000000000000000000000e+00,0.00000000000000000e+00
31,mass_T,1.800000000000000045602e-05,1.800000000000000045602e-05,0.000000000000000000000e+00,0.00000000000000000e+00
33,mass,5.000000000000000104613e-09,5.000000000000000104613e-09,0.000000000000000000000e+00,0.00000000000000000e+00
33,mom_x,3.659941385942195917718e-07,3.659941385942195917718e-07,0.000000000000000000000e+00,0.00000000000000000e+00
33,mom_y,-3.165571172573930156692e-10,-3.165571172573930156692e-10,0.000000000000000000000e+00,0.00000000000000000e+00
33,mom_z,-7.977183753423588586892e-15,-7.977183753423588586892e-15,0.000000000000000000000e+00,0.00000000000000000e+00
33,energy,1.339518096939092432415e-05,1.339518096939092432415e-05,0.000000000000000000000e+00,0.00000000000000000e+00
33,mass_d,9.255033067258790002724e-13,9.255033067258790002724e-13,0.000000000000000000000e+00,0.00000000000000000e+00
33,mass_T,1.800000000000000045602e-05,1.800000000000000045602e-05,0.000000000000000000000e+00,0.00000000000000000e+00
35,mass,5.000000000000000104613e-09,5.000000000000000104613e-09,0.000000000000000000000e+00,0.00000000000000000e+00
35,mom_x,3.645783840052900522287e-07,3.645783840052900522287e-07,0.000000000000000000000e+00,0.00000000000000000e+00
35,mom_y,6.272799328982089740057e-11,6.272799328982089740057e-11,0.000000000000000000000e+00,0.00000000000000000e+00
35,mom_z,-4.487611041048034228005e-15,-4.487611041048034228005e-15,0.000000000000000000000e+00,0.00000000000000000e+00
35,energy,1.329174020188055318993e-05,1.329174020188055318993e-05,0.000000000000000000000e+00,0.00000000000000000e+00
35,mass_d,8.300102618091560235219e-13,8.300102618091560235219e-13,0.000000000000000000000e+00,0.00000000000000000e+00
35,mass_T,1.800000000000000045602e-05,1.800000000000000045602e-05,0.000000000000000000000e+00,0.00000000000000000e+00
38,mass,5.000000000000000104613e-09,5.000000000000000104613e-09,0.000000000000000000000e+00,0.00000000000000000e+00
38,mom_x,3.712660557278869619142e-07,3.712660557278869619142e-07,0.000000000000000000000e+00,0.00000000000000000e+00
38,mom_y,-9.252207251432247560710e-11,-9.252207251432247560710e-11,0.000000000000000000000e+00,0.00000000000000000e+00
38,mom_z,-3.802649783099875877392e-15,-3.802649783099875877392e-15,0.000000000000000000000e+00,0.00000000000000000e+00
38,energy,1.378384926960763513576e-05,1.378384926960763513576e-05,0.000000000000000000000e+00,0.00000000000000000e+00
38,mass_d,2.000000000000000363670e-12,2.000000000000000363670e-12,0.000000000000000000000e+00,0.00000000000000000e+00
38,mass_T,1.800000000000000045602e-05,1.800000000000000045602e-05,0.000000000000000000000e+00,0.00000000000000000e+00
42,mass,5.000000000000000104613e-09,5.000000000000000104613e-09,0.000000000000000000000e+00,0.00000000000000000e+00
42,mom_x,3.877032631281966783378e-07,3.877032631281966783378e-07,0.000000000000000000000e+00,0.00000000000000000e+00
42,mom_y,-5.361803713536162135778e-11,-5.361803713536162135778e-11,0.000000000000000000000e+00,0.00000000000000000e+00
42,mom_z,-8.202757667506580698911e-15,-8.202757667506580698911e-15,0.000000000000000000000e+00,0.00000000000000000e+00
42,energy,1.503138231151456625080e-05,1.503138231151456625080e-05,0.000000000000000000000e+00,0.00000000000000000e+00
42,mass_d,1.250823468785365907878e-12,1.250823468785365907878e-12,0.000000000000000000000e+00,0.00000000000000000e+00
42,mass_T,1.800000000000000045602e-05,1.800000000000000045602e-05,0.000000000000000000000e+00,0.00000000000000000e+00
47,mass,5.000000000000000104613e-09,5.000000000000000104613e-09,0.000000000000000000000e+00,0.00000000000000000e+00
47,mom_x,4.094633717863377039237e-07,4.094633717863377039237e-07,0.000000000000000000000e+00,0.00000000000000000e+00
47,mom_y,-4.393973112289118508199e-10,-4.393973112289118508199e-10,0.000000000000000000000e+00,0.00000000000000000e+00
47,mom_z,-1.013750562606161599915e-14,-1.013750562606161599915e-14,0.000000000000000000000e+00,0.00000000000000000e+00
47,energy,1.676604459046339334265e-05,1.676604459046339334265e-05,0.000000000000000000000e+00,0.00000000000000000e+00
47,mass_d,1.746251722617702409863e-12,1.746251722617702409863e-12,0.000000000000000000000e+00,0.00000000000000000e+00
47,mass_T,1.800000000000000045602e-05,1.800000000000000045602e-05,0.000000000000000000000e+00,0.00000000000000000e+00
51,mass,5.000000000000000104613e-09,5.000000000000000104613e-09,0.000000000000000000000e+00,0.00000000000000000e+00
51,mom_x,4.274877934811703664141e-07,4.274877934811703664141e-07,0.000000000000000000000e+00,0.00000000000000000e+00
51,mom_y,1.707619509944383562207e-10,1.707619509944383562207e-10,0.000000000000000000000e+00,0.00000000000000000e+00
51,mom_z,-9.529581035960935468849e-15,-9.529581035960935468849e-15,0.000000000000000000000e+00,0.00000000000000000e+00
51,energy,1.827458427361022829955e-05,1.827458427361022829955e-05,0.000000000000000000000e+00,0.00000000000000000e+00
51,mass_d,1.932632334285737851607e-12,1.932632334285737851607e-12,0.000000000000000000000e+00,0.00000000000000000e+00
51,mass_T,1.800000000000000045602e-05,1.800000000000000045602e-05,0.000000000000000000000e+00,0.00000000000000000e+00
55,mass,5.000000000000000104613e-09,5.000000000000000104613e-09,0.000000000000000000000e+00,0.00000000000000000e+00
55,mom_x,4.399109179487743272004e-07,4.399109179487743272004e-07,0.000000000000000000000e+00,0.00000000000000000e+00
55,mom_y,-6.028442604511876679280e-11,-6.028442604511876679280e-11,0.000000000000000000000e+00,0.00000000000000000e+00
55,mom_z,-7.012489027936241915676e-15,-7.012489027936241915676e-15,0.000000000000000000000e+00,0.00000000000000000e+00
55,energy,1.935216193647453154130e-05,1.935216193647453154130e-05,0.000000000000000000000e+00,0.00000000000000000e+00
55,mass_d,1.584186433773288101911e-12,1.584186433773288101911e-12,0.000000000000000000000e+00,0.00000000000000000e+00
55,mass_T,1.800000000000000045602e-05,1.800000000000000045602e-05,0.000000000000000000000e+00,0.00000000000000000e+00
58,mass,5.000000000000000104613e-09,5.000000000000000104613e-09,0.000000000000000000000e+00,0.00000000000000000e+00
58,mom_x,4.441748364872029810000e-07,4.441748364872029810000e-07,0.000000000000000000000e+00,0.00000000000000000e+00
58,mom_y,-2.308025675957779565865e-10,-2.308025675957779565865e-10,0.000000000000000000000e+00,0.00000000000000000e+00
58,mom_z,-2.684656900867277515027e-15,-2.684656900867277515027e-15,0.000000000000000000000e+00,0.00000000000000000e+00
58,energy,1.972913518615146142633e-05,1.972913518615146142633e-05,0.000000000000000000000e+00,0.00000000000000000e+00
58,mass_d,1.294861479059912549730e-12,1.294861479059912549730e-12,0.000000000000000000000e+00,0.00000000000000000e+00
58,mass_T,1.800000000000000045602e-05,1.800000000000000045602e-05,0.000000000000000000000e+00,0.00000000000000000e+00
59,mass,5.000000000000000104613e-09,5.000000000000000104613e-09,0.000000000000000000000e+00,0.00000000000000000e+00
59,mom_x,3.760251624005010920898e-07,3.760251624005010920898e-07,0.000000000000000000000e+00,0.00000000000000000e+00
59,mom_y,2.645004644247768003176e-11,2.645004644247768003176e-11,0.000000000000000000000e+00,0.00000000000000000e+00
59,mom_z,-2.012395311550318536094e-14,-2.012395311550318536094e-14,0.000000000000000000000e+00,0.00000000000000000e+00
59,energy,1.413949234579293080740e-05,1.413949234579293080740e-05,0.000000000000000000000e+00,0.00000000000000000e+00
59,mass_d,1.154209821466050048211e-12,1.154209821466050048211e-12,0.000000000000000000000e+00,0.00000000000000000e+00
59,mass_T,1.800000000000000045602e-05,1.800000000000000045602e-05,0.000000000000000000000e+00,0.00000000000000000e+00
60,mass,1.500000000000000196820e-08,1.500000000000000196820e-08,0.000000000000000000000e+00,0.00000000000000000e+00
60,mom_x,1.203626534429526290471e-06,1.203626534429526290471e-06,0.000000000000000000000e+00,0.00000000000000000e+00
60,mom_y,-2.496146460719451356926e-09,-2.496146460719451356926e-09,0.000000000000000000000e+00,0.00000000000000000e+00
60,mom_z,-1.572203261633342518456e-10,-1.572203261633342518456e-10,0.000000000000000000000e+00,0.00000000000000000e+00
60,energy,4.857761417606989832497e-05,4.857761417606989832497e-05,0.000000000000000000000e+00,0.00000000000000000e+00
60,mass_d,5.082165430468804177978e-12,5.082165430468804177978e-12,0.000000000000000000000e+00,0.00000000000000000e+00
60,mass_T,5.400000000000000475618e-05,5.400000000000000475618e-05,0.000000000000000000000e+00,0.00000000000000000e+00
61,mass,1.000000000000000020923e-08,1.000000000000000020923e-08,0.000000000000000000000e+00,0.00000000000000000e+00
61,mom_x,8.471193471028160271367e-07,8.471193471028160271367e-07,0.000000000000000000000e+00,0.00000000000000000e+00
61,mom_y,-5.260194772334610117452e-10,-5.260194772334610117452e-10,0.000000000000000000000e+00,0.00000000000000000e+00
61,mom_z,-1.637182993091652467443e-14,-1.637182993091652467443e-14,0.000000000000000000000e+00,0.00000000000000000e+00
61,energy,3.589634740113883801986e-05,3.589634740113883801986e-05,0.000000000000000000000e+00,0.00000000000000000e+00
61,mass_d,2.802985566119688054296e-12,2.802985566119688054296e-12,0.000000000000000000000e+00,0.00000000000000000e+00
61,mass_T,3.600000000000000091203e-05,3.600000000000000091203e-05,0.000000000000000000000e+00,0.00000000000000000e+00
62,mass,5.000000000000000104613e-09,5.000000000000000104613e-09,0.000000000000000000000e+00,0.00000000000000000e+00
62,mom_x,3.656290781859741994856e-07,3.656290781859741994856e-07,0.000000000000000000000e+00,0.00000000000000000e+00
62,mom_y,-1.499823467916401309988e-10,-1.499823467916401309988e-10,0.000000000000000000000e+00,0.00000000000000000e+00
62,mom_z,-1.596337710103104120202e-14,-1.596337710103104120202e-14,0.000000000000000000000e+00,0.00000000000000000e+00
62,energy,1.336847181389590687693e-05,1.336847181389590687693e-05,0.000000000000000000000e+00,0.00000000000000000e+00
62,mass_d,1.593955812971610494874e-12,1.593955812971610494874e-12,0.000000000000000000000e+00,0.00000000000000000e+00
62,mass_T,1.800000000000000045602e-05,1.800000000000000045602e-05,0.000000000000000000000e+00,0.00000000000000000e+00
66,mass,5.000000000000000104613e-09,5.000000000000000104613e-09,0.000000000000000000000e+00,0.00000000000000000e+00
66,mom_x,3.741882674462394073451e-07,3.741882674462394073451e-07,0.000000000000000000000e+00,0.00000000000000000e+00
66,mom_y,-3.582805220046139166352e-10,-3.582805220046139166352e-10,0.000000000000000000000e+00,0.00000000000000000e+00
66,mom_z,-1.139732372195424167217e-14,-1.139732372195424167217e-14,0.000000000000000000000e+00,0.00000000000000000e+00
66,energy,1.400169878593516615325e-05,1.400169878593516615325e-05,0.000000000000000000000e+00,0.00000000000000000e+00
66,mass_d,1.416615852887825351674e-12,1.416615852887825351674e-12,0.000000000000000000000e+00,0.00000000000000000e+00
66,mass_T,1.800000000000000045602e-05,1.800000000000000045602e-05,0.000000000000000000000e+00,0.00000000000000000e+00
71,mass,5.000000000000000104613e-09,5.000000000000000104613e-09,0.000000000000000000000e+00,0.00000000000000000e+00
71,mom_x,3.875602455398850887929e-07,3.875602455398850887929e-07,0.000000000000000000000e+00,0.00000000000000000e+00
71,mom_y,2.919058510961367329759e-10,2.919058510961367329759e-10,0.000000000000000000000e+00,0.00000000000000000e+00
71,mom_z,-1.056425146280836786681e-14,-1.056425146280836786681e-14,0.000000000000000000000e+00,0.00000000000000000e+00
71,energy,1.502030291327820784393e-05,1.502030291327820784393e-05,0.000000000000000000000e+00,0.00000000000000000e+00
71,mass_d,1.250823468785365907878e-12,1.250823468785365907878e-12,0.000000000000000000000e+00,0.00000000000000000e+00
71,mass_T,1.800000000000000045602e-05,1.800000000000000045602e-05,0.000000000000000000000e+00,0.00000000000000000e+00
77,mass,5.000000000000000104613e-09,5.000000000000000104613e-09,0.000000000000000000000e+00,0.00000000000000000e+00
77,mom_x,4.079850005956128262585e-07,4.079850005956128262585e-07,0.000000000000000000000e+00,0.00000000000000000e+00
77,mom_y,1.392369837295431845283e-10,1.392369837295431845283e-10,0.000000000000000000000e+00,0.00000000000000000e+00
77,mom_z,6.096722682099430538015e-16,6.096722682099430538015e-16,0.000000000000000000000e+00,0.00000000000000000e+00
77,energy,1.664517800979521534150e-05,1.664517800979521534150e-05,0.000000000000000000000e+00,0.00000000000000000e+00
77,mass_d,1.119159340095970512403e-12,1.119159340095970512403e-12,0.000000000000000000000e+00,0.00000000000000000e+00
77,mass_T,1.800000000000000045602e-05,1.800000000000000045602e-05,0.000000000000000000000e+00,0.00000000000000000e+00
80,mass,5.000000000000000104613e-09,5.000000000000000104613e-09,0.000000000000000000000e+00,0.00000000000000000e+00
80,mom_x,4.024792971303838666452e-07,4.024792971303838666452e-07,0.000000000000000000000e+00,0.00000000000000000e+00
80,mom_y,-5.068634847139450825986e-10,-5.068634847139450825986e-10,0.000000000000000000000e+00,0.00000000000000000e+00
80,mom_z,-2.288408776817448462918e-14,-2.288408776817448462918e-14,0.000000000000000000000e+00,0.00000000000000000e+00
80,energy,1.619898607480907943928e-05,1.619898607480907943928e-05,0.000000000000000000000e+00,0.00000000000000000e+00
80,mass_d,8.461947190308403890835e-13,8.461947190308403890835e-13,0.000000000000000000000e+00,0.00000000000000000e+00
80,mass_T,1.800000000000000045602e-05,1.800000000000000045602e-05,0.000000000000000000000e+00,0.00000000000000000e+00
81,mass,5.000000000000000104613e-09,5.000000000000000104613e-09,0.000000000000000000000e+00,0.00000000000000000e+00
81,mom_x,3.949865566009827065297e-07,3.949865566009827065297e-07,0.000000000000000000000e+00,0.00000000000000000e+00
81,mom_y,6.658829623141833811905e-10,6.658829623141833811905e-10,0.000000000000000000000e+00,0.00000000000000000e+00
81,mom_z,-2.432777237311902118102e-14,-2.432777237311902118102e-14,0.000000000000000000000e+00,0.00000000000000000e+00
81,energy,1.560148428251894827572e-05,1.560148428251894827572e-05,0.000000000000000000000e+00,0.00000000000000000e+00
81,mass_d,3.135050651024117076310e-13,3.135050651024117076310e-13,0.000000000000000000000e+00,0.00000000000000000e+00
81,mass_T,1.800000000000000045602e-05,1.800000000000000045602e-05,0.000000000000000000000e+00,0.00000000000000000e+00
82,mass,5.000000000000000104613e-09,5.000000000000000104613e-09,0.000000000000000000000e+00,0.00000000000000000e+00
82,mom_x,3.861897561711539729176e-07,3.861897561711539729176e-07,0.000000000000000000000e+00,0.00000000000000000e+00
82,mom_y,-2.747066947280079047043e-10,-2.747066947280079047043e-10,0.000000000000000000000e+00,0.00000000000000000e+00
82,mom_z,-2.613349741746828307847e-14,-2.613349741746828307847e-14,0.000000000000000000000e+00,0.00000000000000000e+00
82,energy,1.491426220497239317345e-05,1.491426220497239317345e-05,0.000000000000000000000e+00,0.00000000000000000e+00
82,mass_d,8.036905748588670640880e-13,8.036905748588670640880e-13,0.000000000000000000000e+00,0.00000000000000000e+00
82,mass_T,1.800000000000000045602e-05,1.800000000000000045602e-05,0.000000000000000000000e+00,0.00000000000000000e+00
83,mass,1.000000000000000020923e-08,1.000000000000000020923e-08,0.000000000000000000000e+00,0.00000000000000000e+00
83,mom_x,7.504204197697031836775e-07,7.504204197697031836775e-07,0.000000000000000000000e+00,0.00000000000000000e+00
83,mom_y,-5.695825063803061593611e-10,-5.695825063803061593611e-10,0.000000000000000000000e+00,0.00000000000000000e+00
83,mom_z,-6.035314757459678972314e-14,-6.035314757459678972314e-14,0.000000000000000000000e+00,0.00000000000000000e+00
83,energy,2.815830927876268903053e-05,2.815830927876268903053e-05,0.000000000000000000000e+00,0.00000000000000000e+00
83,mass_d,1.002260061741755125556e-12,1.002260061741755125556e-12,0.000000000000000000000e+00,0.00000000000000000e+00
83,mass_T,3.600000000000000091203e-05,3.600000000000000091203e-05,0.000000000000000000000e+00,0.00000000000000000e+00
84,mass,5.000000000000000104613e-09,5.000000000000000104613e-09,0.000000000000000000000e+00,0.00000000000000000e+00
84,mom_x,3.669214640825262309572e-07,3.669214640825262309572e-07,0.000000000000000000000e+00,0.00000000000000000e+00
84,mom_y,-2.656497537505550091088e-10,-2.656497537505550091088e-10,0.000000000000000000000e+00,0.00000000000000000e+00
84,mom_z,-3.382547680233712954821e-14,-3.382547680233712954821e-14,0.000000000000000000000e+00,0.00000000000000000e+00
84,energy,1.346314497878787045141e-05,1.346314497878787045141e-05,0.000000000000000000000e+00,0.00000000000000000e+00
84,mass_d,5.529604097332095268485e-13,5.529604097332095268485e-13,0.000000000000000000000e+00,0.00000000000000000e+00
84,mass_T,1.800000000000000045602e-05,1.800000000000000045602e-05,0.000000000000000000000e+00,0.00000000000000000e+00
85,mass,5.000000000000000104613e-09,5.000000000000000104613e-09,0.000000000000000000000e+00,0.00000000000000000e+00
85,mom_x,3.643923129250187595155e-07,3.643923129250187595155e-07,0.000000000000000000000e+00,0.00000000000000000e+00
85,mom_y,-1.183616941456919685164e-10,-1.183616941456919685164e-10,0.000000000000000000000e+00,0.00000000000000000e+00
85,mom_z,-3.599763880029725575905e-14,-3.599763880029725575905e-14,0.000000000000000000000e+00,0.00000000000000000e+00
85,energy,1.327817903152177403555e-05,1.327817903152177403555e-05,0.000000000000000000000e+00,0.00000000000000000e+00
85,mass_d,5.753114288282548968338e-13,5.753114288282548968338e-13,0.000000000000000000000e+00,0.00000000000000000e+00
85,mass_T,1.800000000000000045602e-05,1.800000000000000045602e-05,0.000000000000000000000e+00,0.00000000000000000e+00
86,mass,5.000000000000000104613e-09,5.000000000000000104613e-09,0.000000000000000000000e+00,0.00000000000000000e+00
86,mom_x,3.605677166688464165212e-07,3.605677166688464165212e-07,0.000000000000000000000e+00,0.00000000000000000e+00
86,mom_y,1.664010822294491804622e-10,1.664010822294491804622e-10,0.000000000000000000000e+00,0.00000000000000000e+00
86,mom_z,-4.008463643020765770814e-14,-4.008463643020765770814e-14,0.000000000000000000000e+00,0.00000000000000000e+00
86,energy,1.300091255967132171823e-05,1.300091255967132171823e-05,0.000000000000000000000e+00,0.00000000000000000e+00
86,mass_d,5.529604097332095268485e-13,5.529604097332095268485e-13,0.000000000000000000000e+00,0.00000000000000000e+00
86,mass_T,1.800000000000000045602e-05,1.800000000000000045602e-05,0.000000000000000000000e+00,0.00000000000000000e+00
87,mass,1.000000000000000020923e-08,1.000000000000000020923e-08,0.000000000000000000000e+00,0.00000000000000000e+00
87,mom_x,7.192786777846673782467e-07,7.192786777846673782467e-07,0.000000000000000000000e+00,0.00000000000000000e+00
87,mom_y,-4.154300039533801097700e-10,-4.154300039533801097700e-10,0.000000000000000000000e+00,0.00000000000000000e+00
87,mom_z,-9.511461220314903884658e-14,-9.511461220314903884658e-14,0.000000000000000000000e+00,0.00000000000000000e+00
87,energy,2.586835832919665085681e-05,2.586835832919665085681e-05,0.000000000000000000000e+00,0.00000000000000000e+00
87,mass_d,1.103433829458420966717e-12,1.103433829458420966717e-12,0.000000000000000000000e+00,0.00000000000000000e+00
87,mass_T,3.600000000000000091203e-05,3.600000000000000091203e-05,0.000000000000000000000e+00,0.00000000000000000e+00
88,mass,5.000000000000000104613e-09,5.000000000000000104613e-09,0.000000000000000000000e+00,0.00000000000000000e+00
88,mom_x,3.619605861521484004778e-07,3.619605861521484004778e-07,0.000000000000000000000e+00,0.00000000000000000e+00
88,mom_y,-2.436458179719706064771e-10,-2.436458179719706064771e-10,0.000000000000000000000e+00,0.00000000000000000e+00
88,mom_z,-5.473941692950820962488e-14,-5.473941692950820962488e-14,0.000000000000000000000e+00,0.00000000000000000e+00
88,energy,1.310155437106760829098e-05,1.310155437106760829098e-05,0.000000000000000000000e+00,0.00000000000000000e+00
88,mass_d,4.617609457572551172344e-13,4.617609457572551172344e-13,0.000000000000000000000e+00,0.00000000000000000e+00
88,mass_T,1.800000000000000045602e-05,1.800000000000000045602e-05,0.000000000000000000000e+00,0.00000000000000000e+00
89,mass,5.000000000000000104613e-09,5.000000000000000104613e-09,0.000000000000000000000e+00,0.00000000000000000e+00
89,mom_x,3.642345074631722438864e-07,3.642345074631722438864e-07,0.000000000000000000000e+00,0.00000000000000000e+00
89,mom_y,-2.566433052072910932069e-10,-2.566433052072910932069e-10,0.000000000000000000000e+00,0.00000000000000000e+00
89,mom_z,-6.216858219603259580637e-14,-6.216858219603259580637e-14,0.000000000000000000000e+00,0.00000000000000000e+00
89,energy,1.326668581133327173708e-05,1.326668581133327173708e-05,0.000000000000000000000e+00,0.00000000000000000e+00
89,mass_d,3.128627323812204828665e-13,3.128627323812204828665e-13,0.000000000000000000000e+00,0.00000000000000000e+00
89,mass_T,1.800000000000000045602e-05,1.800000000000000045602e-05,0.000000000000000000000e+00,0.00000000000000000e+00
90,mass,5.000000000000000104613e-09,5.000000000000000104613e-09,0.000000000000000000000e+00,0.00000000000000000e+00
90,mom_x,3.695898365934941255107e-07,3.695898365934941255107e-07,0.000000000000000000000e+00,0.00000000000000000e+00
90,mom_y,-3.602470126823820555731e-10,-3.602470126823820555731e-10,0.000000000000000000000e+00,0.00000000000000000e+00
90,mom_z,-6.571976265330985202321e-14,-6.571976265330985202321e-14,0.000000000000000000000e+00,0.00000000000000000e+00
90,energy,1.365967934111395237545e-05,1.365967934111395237545e-05,0.000000000000000000000e+00,0.00000000000000000e+00
90,mass_d,3.076910497322327144986e-13,3.076910497322327144986e-13,0.000000000000000000000e+00,0.00000000000000000e+00
90,mass_T,1.800000000000000045602e-05,1.800000000000000045602e-05,0.000000000000000000000e+00,0.00000000000000000e+00
91,mass,5.000000000000000104613e-09,5.000000000000000104613e-09,0.000000000000000000000e+00,0.00000000000000000e+00
91,mom_x,3.740830368329738681839e-07,3.740830368329738681839e-07,0.000000000000000000000e+00,0.00000000000000000e+00
91,mom_y,8.642620027295030176144e-11,8.642620027295030176144e-11,0.000000000000000000000e+00,0.00000000000000000e+00
91,mom_z,-5.830084112367348062912e-14,-5.830084112367348062912e-14,0.000000000000000000000e+00,0.00000000000000000e+00
91,energy,1.399381456726365316012e-05,1.399381456726365316012e-05,0.000000000000000000000e+00,0.00000000000000000e+00
91,mass_d,4.767102747241907535975e-13,4.767102747241907535975e-13,0.000000000000000000000e+00,0.00000000000000000e+00
91,mass_T,1.800000000000000045602e-05,1.800000000000000045602e-05,0.000000000000000000000e+00,0.00000000000000000e+00
92,mass,5.000000000000000104613e-09,5.000000000000000104613e-09,0.000000000000000000000e+00,0.00000000000000000e+00
92,mom_x,3.817028284456829270262e-07,3.817028284456829270262e-07,0.000000000000000000000e+00,0.00000000000000000e+00
92,mom_y,-2.563125729498522500503e-10,-2.563125729498522500503e-10,0.000000000000000000000e+00,0.00000000000000000e+00
92,mom_z,-5.612462200799747115639e-14,-5.612462200799747115639e-14,0.000000000000000000000e+00,0.00000000000000000e+00
92,energy,1.456971318614139330636e-05,1.456971318614139330636e-05,0.000000000000000000000e+00,0.00000000000000000e+00
92,mass_d,3.258582083141579423728e-13,3.258582083141579423728e-13,0.000000000000000000000e+00,0.00000000000000000e+00
92,mass_T,1.800000000000000045602e-05,1.800000000000000045602e-05,0.000000000000000000000e+00,0.00000000000000000e+00
93,mass,5.000000000000000104613e-09,5.000000000000000104613e-09,0.000000000000000000000e+00,0.00000000000000000e+00
93,mom_x,3.876984578005489159358e-07,3.876984578005489159358e-07,0.000000000000000000000e+00,0.00000000000000000e+00
93,mom_y,-1.059049900282007962686e-11,-1.059049900282007962686e-11,0.000000000000000000000e+00,0.00000000000000000e+00
93,mom_z,-3.224527889883245690557e-14,-3.224527889883245690557e-14,0.000000000000000000000e+00,0.00000000000000000e+00
