factor,pair,stage,s1_median_ms,s2_median_ms,s1_over_s2_speedup
16,3,collision_pool_ms,2.2446079250000004,0.89292800400000005,2.513761372635817
16,3,relax_ms,10.873343950000001,10.8718076,1.000141315046819
16,3,track_ms,3.93216002,3.9423999800000002,0.99740260753552457
16,3,bin_post_ms,0.39475199599999999,0.40243199499999999,0.98091603278213502
16,3,moments_ms,4.2362880700000005,1.8447359799999998,2.2964197131342345
16,3,pressure_post_ms,4.4938240050000005,4.5480959399999996,0.98806710858434543
16,3,compaction_ms,11.38227225,11.323392399999999,1.005199841877775
16,3,boundary_ms,0.0255999994,0.0255999994,1
16,4,total_ms,42.21491245,38.745086700000002,1.0895552454654851
16,4,gas_flux_ms,0.37273600699999998,0.36608000099999999,1.0181818345220119
16,4,eulerian_coupling_ms,0.099839996699999989,0.099327996399999993,1.0051546423823767
16,4,injection_ms,0.032767999899999997,0.031743999600000003,1.0322580743732115
16,4,bin_pre_ms,0.019455999099999999,0.089600000550000003,0.21714284576530618
16,4,pressure_pre_ms,4.0580158199999996,4.0242400199999997,1.0083930878456897
16,4,collision_pool_ms,2.2143999350000003,0.89139199250000001,2.4842044281657603
16,4,relax_ms,10.8702717,10.87744,0.9993409938367851
16,4,track_ms,3.93116808,3.9321598999999998,0.99974776712411928
16,4,bin_post_ms,0.39423999199999998,0.40345600199999998,0.97715733573347607
16,4,moments_ms,4.257279875,1.8508800249999999,2.3001382139828324
16,4,pressure_post_ms,4.5742881299999993,4.5342719549999995,1.0088252701640168
16,4,compaction_ms,11.39148805,11.386879950000001,1.0004046850428066
16,4,boundary_ms,0.024576000899999999,0.0255999994,0.96000005765625129
16,5,total_ms,42.41561695,38.814207100000004,1.0927858668018493
16,5,gas_flux_ms,0.37171201399999998,0.3087359965,1.2039801584976502
16,5,eulerian_coupling_ms,0.099327996399999993,0.099327996399999993,1
16,5,injection_ms,0.0317599997,0.032767999899999997,0.96923827505260707
16,5,bin_pre_ms,0.019455999099999999,0.09164800125,0.21229049007765458
16,5,pressure_pre_ms,4.0663038499999997,4.0268797899999997,1.0097902252006385
16,5,collision_pool_ms,2.2420479050000002,0.89292800400000005,2.510894377773373
16,5,relax_ms,10.874368199999999,10.881536000000001,0.9993412878475979
16,5,track_ms,3.9311360149999999,3.9388159549999999,0.99805019069493439
16,5,bin_post_ms,0.39423999199999998,0.40294399849999996,0.97839896726988984
16,5,moments_ms,4.2880001050000001,1.8334720149999999,2.3387322358448981
16,5,pressure_post_ms,4.4948480150000005,4.5475840600000002,0.98840350297999779
16,5,compaction_ms,11.332096100000001,11.5763202,0.97890313192960932
16,5,boundary_ms,0.024576000899999999,0.0255999994,0.96000005765625129
32,1,total_ms,62.162942899999997,53.768703450000004,1.1561175723310098
32,1,gas_flux_ms,0.31846399599999997,0.30924800050000001,1.0298013099036996
32,1,eulerian_coupling_ms,0.098304003500000001,0.098832000049999993,0.99465763568750132
32,1,injection_ms,0.031743999600000003,0.032767999899999997,0.9687499907493593
32,1,bin_pre_ms,0.018943999900000001,0.089088000400000006,0.21264367608367601
32,1,pressure_pre_ms,7.0717439649999996,7.0625278950000006,1.0013049251113788
32,1,collision_pool_ms,3.9813120400000002,0.92057597599999996,4.324805495467329
32,1,relax_ms,11.37510395,11.3894401,0.99874127701852522
32,1,track_ms,4.0442879200000004,4.0550398849999993,0.99734849340452325
32,1,bin_post_ms,0.417791992,0.42803201099999999,0.97607651124952899
32,1,moments_ms,7.29292798,1.892863985,3.8528536850998303
32,1,pressure_post_ms,7.9365119900000005,7.9943680749999997,0.99276289452059041
32,1,compaction_ms,19.807231900000001,19.448831599999998,1.018427857640559
32,1,boundary_ms,0.025088000149999998,0.024576000899999999,1.0208333020528169
32,2,total_ms,62.638080600000002,53.72415925,1.1659201646789847
32,2,gas_flux_ms,0.36505600799999999,0.36710399399999999,0.99442123748727174
32,2,eulerian_coupling_ms,0.099327996399999993,0.100351997,0.98979591208334394
32,2,injection_ms,0.032767999899999997,0.031743999600000003,1.0322580743732115
32,2,bin_pre_ms,0.019455999099999999,0.0887360014,0.21925710864857609
32,2,pressure_pre_ms,7.0379519500000001,6.9258239249999995,1.0161898463221473
32,2,collision_pool_ms,3.9495679149999998,0.92159998399999998,4.2855555377266583
32,2,relax_ms,11.37868785,11.381247999999999,0.99977505542450185
32,2,track_ms,4.0458240500000002,4.0535039949999998,0.99810535649909982
32,2,bin_post_ms,0.41830399600000001,0.42956799300000004,0.9737783140654056
32,2,moments_ms,7.56684804,1.9143680349999999,3.9526610879709976
32,2,pressure_post_ms,8.0552961849999996,7.9810562150000006,1.009302023190924
32,2,compaction_ms,19.582976350000003,19.562496199999998,1.0010469088295595
32,2,boundary_ms,0.025088000149999998,0.0255999994,0.98000002882812554
32,3,total_ms,62.467056299999996,53.829633749999999,1.1604585048844029
32,3,gas_flux_ms,0.32512000200000002,0.33177599299999999,0.97993829830840118
