factor,pair,ratio,stage,baseline_state,optimized_state,baseline_manuscript_state,optimized_manuscript_state,baseline_ms,optimized_ms,speedup
1,3,T2_over_T1,bin_post_ms,E1,E2,T1,T2,0.37427200399999999,0.37990400200000002,0.985175207498867
1,3,T2_over_T1,moments_ms,E1,E2,T1,T2,1.5800319950000001,1.7930240049999999,0.88121073147595708
1,3,T2_over_T1,pressure_post_ms,E1,E2,T1,T2,1.5293439600000001,1.5175679899999999,1.007759764358235
1,3,T2_over_T1,compaction_ms,E1,E2,T1,T2,3.9577600950000003,3.9321599000000003,1.0065104664233009
1,3,T2_over_T1,boundary_ms,E1,E2,T1,T2,0.024592000099999997,0.024576000899999999,1.0006510090907426
1,3,S2_over_S1,total_ms,S1,S2,S1,S2,24.363008499999999,24.814592400000002,0.98180167972454779
1,3,S2_over_S1,gas_flux_ms,S1,S2,S1,S2,0.31948800399999999,0.31999999299999998,0.9984000343400008
1,3,S2_over_S1,eulerian_coupling_ms,S1,S2,S1,S2,0.099327996399999993,0.098304003500000001,1.0104165940708609
1,3,S2_over_S1,injection_ms,S1,S2,S1,S2,0.032767999899999997,0.032767999899999997,1
1,3,S2_over_S1,bin_pre_ms,S1,S2,S1,S2,0.019455999099999999,0.09625600275,0.20212764444968601
1,3,S2_over_S1,pressure_pre_ms,S1,S2,S1,S2,1.4720320099999999,1.479040025,0.99526178137065624
1,3,S2_over_S1,collision_pool_ms,S1,S2,S1,S2,0.7280960085,0.86681598400000004,0.83996606193177903
1,3,S2_over_S1,relax_ms,S1,S2,S1,S2,10.3905277,10.3946562,0.99960282476682583
1,3,S2_over_S1,track_ms,S1,S2,S1,S2,3.81593597,3.81183994,1.00107455456275
1,3,S2_over_S1,bin_post_ms,S1,S2,S1,S2,0.37171199900000002,0.37990400200000002,0.97843664989872892
1,3,S2_over_S1,moments_ms,S1,S2,S1,S2,1.5672320150000001,1.799679995,0.87083927106718773
1,3,S2_over_S1,pressure_post_ms,S1,S2,S1,S2,1.5175679899999999,1.51961601,0.99865227795277034
1,3,S2_over_S1,compaction_ms,S1,S2,S1,S2,3.9567360900000002,3.9372799399999998,1.0049415206174037
1,3,S2_over_S1,boundary_ms,S1,S2,S1,S2,0.024576000899999999,0.025088000149999998,0.97959186675148358
1,3,S2_over_T2,total_ms,E2,S2,T2,S2,25.2303362,24.814592400000002,1.0167540047927606
1,3,S2_over_T2,gas_flux_ms,E2,S2,T2,S2,0.32716800299999999,0.31999999299999998,1.0224000317400006
1,3,S2_over_T2,eulerian_coupling_ms,E2,S2,T2,S2,0.098336000000000007,0.098304003500000001,1.0003254852179038
1,3,S2_over_T2,injection_ms,E2,S2,T2,S2,0.03225599975,0.032767999899999997,0.98437499537467965
1,3,S2_over_T2,bin_pre_ms,E2,S2,T2,S2,0.38604798899999998,0.09625600275,4.0106380690112333
1,3,S2_over_T2,pressure_pre_ms,E2,S2,T2,S2,1.537024025,1.479040025,1.0392038072127223
1,3,S2_over_T2,collision_pool_ms,E2,S2,T2,S2,0.96614402499999996,0.86681598400000004,1.1145895355339916
1,3,S2_over_T2,relax_ms,E2,S2,T2,S2,10.395648,10.3946562,1.0000954144111087
1,3,S2_over_T2,track_ms,E2,S2,T2,S2,3.8103039249999999,3.81183994,0.99959704105519176
1,3,S2_over_T2,bin_post_ms,E2,S2,T2,S2,0.37990400200000002,0.37990400200000002,1
1,3,S2_over_T2,moments_ms,E2,S2,T2,S2,1.7930240049999999,1.799679995,0.99630157026888544
1,3,S2_over_T2,pressure_post_ms,E2,S2,T2,S2,1.5175679899999999,1.51961601,0.99865227795277034
1,3,S2_over_T2,compaction_ms,E2,S2,T2,S2,3.9321599000000003,3.9372799399999998,0.99869959970385047
1,3,S2_over_T2,boundary_ms,E2,S2,T2,S2,0.024576000899999999,0.025088000149999998,0.97959186675148358
1,3,S1_over_T1,total_ms,E1,S1,T1,S1,24.982527750000003,24.363008499999999,1.0254286842283868
1,3,S1_over_T1,gas_flux_ms,E1,S1,T1,S1,0.3430400045,0.31948800399999999,1.0737179493600018
1,3,S1_over_T1,eulerian_coupling_ms,E1,S1,T1,S1,0.100863997,0.099327996399999993,1.0154639241268337
1,3,S1_over_T1,injection_ms,E1,S1,T1,S1,0.03273599965,0.032767999899999997,0.99902342986762527
1,3,S1_over_T1,bin_pre_ms,E1,S1,T1,S1,0.37839999800000002,0.019455999099999999,19.449013954775523
1,3,S1_over_T1,pressure_pre_ms,E1,S1,T1,S1,1.5447519999999999,1.4720320099999999,1.0494010928471589
1,3,S1_over_T1,collision_pool_ms,E1,S1,T1,S1,0.80998399899999995,0.7280960085,1.1124686710873515
1,3,S1_over_T1,relax_ms,E1,S1,T1,S1,10.40742395,10.3905277,1.0016261204904926
1,3,S1_over_T1,track_ms,E1,S1,T1,S1,3.8604800699999999,3.81593597,1.0116731780486348
1,3,S1_over_T1,bin_post_ms,E1,S1,T1,S1,0.37427200399999999,0.37171199900000002,1.0068870658113998
1,3,S1_over_T1,moments_ms,E1,S1,T1,S1,1.5800319950000001,1.5672320150000001,1.0081672527599559
1,3,S1_over_T1,pressure_post_ms,E1,S1,T1,S1,1.5293439600000001,1.5175679899999999,1.007759764358235
1,3,S1_over_T1,compaction_ms,E1,S1,T1,S1,3.9577600950000003,3.9567360900000002,1.0002588004296238
1,3,S1_over_T1,boundary_ms,E1,S1,T1,S1,0.024592000099999997,0.024576000899999999,1.0006510090907426
1,4,T2_over_T1,total_ms,E1,E2,T1,T2,24.872447999999999,25.485824600000001,0.97593263668619923
1,4,T2_over_T1,gas_flux_ms,E1,E2,T1,T2,0.32819201050000002,0.35123200700000001,0.93440234363379082
1,4,T2_over_T1,eulerian_coupling_ms,E1,E2,T1,T2,0.098304003500000001,0.10188799749999999,0.96482417862810588
1,4,T2_over_T1,injection_ms,E1,E2,T1,T2,0.031743999600000003,0.032767999899999997,0.9687499907493593
1,4,T2_over_T1,bin_pre_ms,E1,E2,T1,T2,0.37785598599999998,0.38912001299999999,0.97105256315870858
1,4,T2_over_T1,pressure_pre_ms,E1,E2,T1,T2,1.54316801,1.54316795,1.0000000388810564
1,4,T2_over_T1,collision_pool_ms,E1,E2,T1,T2,0.803327978,0.97177600900000005,0.82665961143315281
1,4,T2_over_T1,relax_ms,E1,E2,T1,T2,10.392064099999999,10.5036802,0.98937361973377669
1,4,T2_over_T1,track_ms,E1,E2,T1,T2,3.826688055,3.8707200300000002,0.98862434517125219
1,4,T2_over_T1,bin_post_ms,E1,E2,T1,T2,0.37273600699999998,0.38092800999999998,0.97849461634496238
1,4,T2_over_T1,moments_ms,E1,E2,T1,T2,1.5728639950000001,1.831423995,0.85882024003949997
1,4,T2_over_T1,pressure_post_ms,E1,E2,T1,T2,1.5211520200000002,1.5226880350000001,0.99899124773775483
1,4,T2_over_T1,compaction_ms,E1,E2,T1,T2,3.9423999800000002,3.9608319999999999,0.99534642721529221
1,4,T2_over_T1,boundary_ms,E1,E2,T1,T2,0.024095999999999999,0.024624000299999997,0.97855749295129768
1,4,S2_over_S1,total_ms,S1,S2,S1,S2,24.565760599999997,24.830975550000002,0.98931918927365681
1,4,S2_over_S1,gas_flux_ms,S1,S2,S1,S2,0.34918399150000001,0.321024001,1.0877192683795627
1,4,S2_over_S1,eulerian_coupling_ms,S1,S2,S1,S2,0.101375997,0.099327996399999993,1.0206185634889138
1,4,S2_over_S1,injection_ms,S1,S2,S1,S2,0.03225599975,0.032767999899999997,0.98437499537467965
1,4,S2_over_S1,bin_pre_ms,S1,S2,S1,S2,0.02918399965,0.077919997299999988,0.37453799616597272
1,4,S2_over_S1,pressure_pre_ms,S1,S2,S1,S2,1.4832639699999999,1.47761601,1.0038223462400084
1,4,S2_over_S1,collision_pool_ms,S1,S2,S1,S2,0.72806400100000002,0.86836800000000003,0.83842794874983873
1,4,S2_over_S1,relax_ms,S1,S2,S1,S2,10.400768299999999,10.3946238,1.0005911228841202
1,4,S2_over_S1,track_ms,S1,S2,S1,S2,3.8655999899999998,3.8369280100000003,1.0074726395505136
1,4,S2_over_S1,bin_post_ms,S1,S2,S1,S2,0.37227199950000001,0.38092800999999998,0.97727651873119026
1,4,S2_over_S1,moments_ms,S1,S2,S1,S2,1.57798398,1.809487995,0.87206103845966654
1,4,S2_over_S1,pressure_post_ms,S1,S2,S1,S2,1.5283199550000002,1.5165439850000002,1.0077650039276638
1,4,S2_over_S1,compaction_ms,S1,S2,S1,S2,3.9629439099999999,3.93216002,1.0078287480274009
1,4,S2_over_S1,boundary_ms,S1,S2,S1,S2,0.024576000899999999,0.024576000899999999,1
1,4,S2_over_T2,total_ms,E2,S2,T2,S2,25.485824600000001,24.830975550000002,1.0263722642987338
1,4,S2_over_T2,gas_flux_ms,E2,S2,T2,S2,0.35123200700000001,0.321024001,1.0940989019696381
1,4,S2_over_T2,eulerian_coupling_ms,E2,S2,T2,S2,0.10188799749999999,0.099327996399999993,1.0257732078848214
1,4,S2_over_T2,injection_ms,E2,S2,T2,S2,0.032767999899999997,0.032767999899999997,1
1,4,S2_over_T2,bin_pre_ms,E2,S2,T2,S2,0.38912001299999999,0.077919997299999988,4.9938401756079118
1,4,S2_over_T2,pressure_pre_ms,E2,S2,T2,S2,1.54316795,1.47761601,1.0443633119540983
1,4,S2_over_T2,collision_pool_ms,E2,S2,T2,S2,0.97177600900000005,0.86836800000000003,1.1190831640502645
1,4,S2_over_T2,relax_ms,E2,S2,T2,S2,10.5036802,10.3946238,1.0104916158678103
1,4,S2_over_T2,track_ms,E2,S2,T2,S2,3.8707200300000002,3.8369280100000003,1.0088070508260591
1,4,S2_over_T2,bin_post_ms,E2,S2,T2,S2,0.38092800999999998,0.38092800999999998,1
1,4,S2_over_T2,moments_ms,E2,S2,T2,S2,1.831423995,1.809487995,1.0121227662524503
1,4,S2_over_T2,pressure_post_ms,E2,S2,T2,S2,1.5226880350000001,1.5165439850000002,1.0040513496876913
1,4,S2_over_T2,compaction_ms,E2,S2,T2,S2,3.9608319999999999,3.93216002,1.0072916615433163
1,4,S2_over_T2,boundary_ms,E2,S2,T2,S2,0.024624000299999997,0.024576000899999999,1.0019531005144127
1,4,S1_over_T1,total_ms,E1,S1,T1,S1,24.872447999999999,24.565760599999997,1.0124843437577098
1,4,S1_over_T1,gas_flux_ms,E1,S1,T1,S1,0.32819201050000002,0.34918399150000001,0.93988275089638529
1,4,S1_over_T1,eulerian_coupling_ms,E1,S1,T1,S1,0.098304003500000001,0.101375997,0.96969703291795994
1,4,S1_over_T1,injection_ms,E1,S1,T1,S1,0.031743999600000003,0.03225599975,0.98412697935366278
1,4,S1_over_T1,bin_pre_ms,E1,S1,T1,S1,0.37785598599999998,0.02918399965,12.947368096613857
1,4,S1_over_T1,pressure_pre_ms,E1,S1,T1,S1,1.54316801,1.4832639699999999,1.0403866346190558
1,4,S1_over_T1,collision_pool_ms,E1,S1,T1,S1,0.803327978,0.72806400100000002,1.103375495693544
1,4,S1_over_T1,relax_ms,E1,S1,T1,S1,10.392064099999999,10.400768299999999,0.99916311951685333
1,4,S1_over_T1,track_ms,E1,S1,T1,S1,3.826688055,3.8655999899999998,0.98993379162338013
1,4,S1_over_T1,bin_post_ms,E1,S1,T1,S1,0.37273600699999998,0.37227199950000001,1.0012464206296019
1,4,S1_over_T1,moments_ms,E1,S1,T1,S1,1.5728639950000001,1.57798398,0.99675536313112645
1,4,S1_over_T1,pressure_post_ms,E1,S1,T1,S1,1.5211520200000002,1.5283199550000002,0.99530992513933381
1,4,S1_over_T1,compaction_ms,E1,S1,T1,S1,3.9423999800000002,3.9629439099999999,0.99481599274010424
1,4,S1_over_T1,boundary_ms,E1,S1,T1,S1,0.024095999999999999,0.024576000899999999,0.98046871409416336
1,5,T2_over_T1,total_ms,E1,E2,T1,T2,24.918016399999999,25.319424650000002,0.98414623335447704
1,5,T2_over_T1,gas_flux_ms,E1,E2,T1,T2,0.34457600099999997,0.37631998950000001,0.91564628670888071
1,5,T2_over_T1,eulerian_coupling_ms,E1,E2,T1,T2,0.099327996399999993,0.098304003500000001,1.0104165940708609
1,5,T2_over_T1,injection_ms,E1,E2,T1,T2,0.0337920003,0.032767999899999997,1.0312500123023989
1,5,T2_over_T1,bin_pre_ms,E1,E2,T1,T2,0.37785598599999998,0.38604798899999998,0.9787798324731074
1,5,T2_over_T1,pressure_pre_ms,E1,E2,T1,T2,1.5395840399999998,1.5400960449999999,0.99966754995465235
1,5,T2_over_T1,collision_pool_ms,E1,E2,T1,T2,0.80179202599999999,0.96716800300000005,0.82901008254302222
1,5,T2_over_T1,relax_ms,E1,E2,T1,T2,10.392576250000001,10.3936005,0.99990145378398965
1,5,T2_over_T1,track_ms,E1,E2,T1,T2,3.8226400599999999,3.850752,0.99269962334629702
1,5,T2_over_T1,bin_post_ms,E1,E2,T1,T2,0.373760015,0.37990400200000002,0.98382752756576641
1,5,T2_over_T1,moments_ms,E1,E2,T1,T2,1.5667200100000001,1.8078720000000001,0.8666100310198952
1,5,T2_over_T1,pressure_post_ms,E1,E2,T1,T2,1.52473605,1.5165439850000002,1.0054017984845984
1,5,T2_over_T1,compaction_ms,E1,E2,T1,T2,3.9480320200000003,3.9480320249999998,0.99999999873354639
1,5,T2_over_T1,boundary_ms,E1,E2,T1,T2,0.024576000899999999,0.024576000899999999,1
1,5,S2_over_S1,total_ms,S1,S2,S1,S2,24.378880500000001,25.0096636,0.97477842524839087
1,5,S2_over_S1,gas_flux_ms,S1,S2,S1,S2,0.32972800699999999,0.34150400749999998,0.96551724067249778
1,5,S2_over_S1,eulerian_coupling_ms,S1,S2,S1,S2,0.099327996399999993,0.099327996399999993,1
1,5,S2_over_S1,injection_ms,S1,S2,S1,S2,0.0317599997,0.032767999899999997,0.96923827505260707
1,5,S2_over_S1,bin_pre_ms,S1,S2,S1,S2,0.019455999099999999,0.098400000449999997,0.19772356718520726
1,5,S2_over_S1,pressure_pre_ms,S1,S2,S1,S2,1.4704639900000001,1.4863359900000002,0.98932139159195087
1,5,S2_over_S1,collision_pool_ms,S1,S2,S1,S2,0.72755199649999991,0.8683519959999999,0.8378537734137943
1,5,S2_over_S1,relax_ms,S1,S2,S1,S2,10.399744,10.3987198,1.0000984928933272
1,5,S2_over_S1,track_ms,S1,S2,S1,S2,3.8297599550000001,3.8379520149999999,0.99786551265675483
1,5,S2_over_S1,bin_post_ms,S1,S2,S1,S2,0.37171199900000002,0.37990400200000002,0.97843664989872892
1,5,S2_over_S1,moments_ms,S1,S2,S1,S2,1.5687680249999998,1.8032640199999999,0.86996025407305577
1,5,S2_over_S1,pressure_post_ms,S1,S2,S1,S2,1.519104005,1.5232000349999999,0.99731090473615969
1,5,S2_over_S1,compaction_ms,S1,S2,S1,S2,3.9490560299999999,3.9388159500000004,1.0025997863647322
1,5,S2_over_S1,boundary_ms,S1,S2,S1,S2,0.024576000899999999,0.024576000899999999,1
1,5,S2_over_T2,total_ms,E2,S2,T2,S2,25.319424650000002,25.0096636,1.0123856543996059
1,5,S2_over_T2,gas_flux_ms,E2,S2,T2,S2,0.37631998950000001,0.34150400749999998,1.1019489705402652
1,5,S2_over_T2,eulerian_coupling_ms,E2,S2,T2,S2,0.098304003500000001,0.099327996399999993,0.98969079275619021
1,5,S2_over_T2,injection_ms,E2,S2,T2,S2,0.032767999899999997,0.032767999899999997,1
1,5,S2_over_T2,bin_pre_ms,E2,S2,T2,S2,0.38604798899999998,0.098400000449999997,3.9232519027900064
1,5,S2_over_T2,pressure_pre_ms,E2,S2,T2,S2,1.5400960449999999,1.4863359900000002,1.0361695170955254
1,5,S2_over_T2,collision_pool_ms,E2,S2,T2,S2,0.96716800300000005,0.8683519959999999,1.1137971783967664
1,5,S2_over_T2,relax_ms,E2,S2,T2,S2,10.3936005,10.3987198,0.99950769901502678
1,5,S2_over_T2,track_ms,E2,S2,T2,S2,3.850752,3.8379520149999999,1.0033351081383961
1,5,S2_over_T2,bin_post_ms,E2,S2,T2,S2,0.37990400200000002,0.37990400200000002,1
1,5,S2_over_T2,moments_ms,E2,S2,T2,S2,1.8078720000000001,1.8032640199999999,1.0025553551498245
1,5,S2_over_T2,pressure_post_ms,E2,S2,T2,S2,1.5165439850000002,1.5232000349999999,0.9956302193756188
1,5,S2_over_T2,compaction_ms,E2,S2,T2,S2,3.9480320249999998,3.9388159500000004,1.0023398084899091
1,5,S2_over_T2,boundary_ms,E2,S2,T2,S2,0.024576000899999999,0.024576000899999999,1
1,5,S1_over_T1,total_ms,E1,S1,T1,S1,24.918016399999999,24.378880500000001,1.0221148752093026
1,5,S1_over_T1,gas_flux_ms,E1,S1,T1,S1,0.34457600099999997,0.32972800699999999,1.0450310367478124
1,5,S1_over_T1,eulerian_coupling_ms,E1,S1,T1,S1,0.099327996399999993,0.099327996399999993,1
1,5,S1_over_T1,injection_ms,E1,S1,T1,S1,0.0337920003,0.0317599997,1.0639798683625303
1,5,S1_over_T1,bin_pre_ms,E1,S1,T1,S1,0.37785598599999998,0.019455999099999999,19.421052810389984
